"model","season","week","system","team","time","kind","proj"
"dst",2026,3,"espn","KC","2026-09-24T06:39:31Z","weekly",9.16431370693747
"dst",2026,3,"espn","SEA","2026-09-24T06:39:31Z","weekly",9.07120417358725
"dst",2026,3,"espn","MIN","2026-09-24T06:39:31Z","weekly",7.94351324914877
"dst",2026,3,"espn","NO","2026-09-24T06:39:31Z","weekly",7.90820582058907
"dst",2026,3,"espn","CAR","2026-09-24T06:39:31Z","weekly",7.78554861098073
"dst",2026,3,"espn","JAX","2026-09-24T06:39:31Z","weekly",7.76824798572023
"dst",2026,3,"espn","GB","2026-09-24T06:39:31Z","weekly",7.71411515677921
"dst",2026,3,"espn","SF","2026-09-24T06:39:31Z","weekly",7.56440136463783
"dst",2026,3,"espn","NYG","2026-09-24T06:39:31Z","weekly",7.33304242860352
"dst",2026,3,"espn","HOU","2026-09-24T06:39:31Z","weekly",7.53329648474307
"dst",2026,3,"espn","BUF","2026-09-24T06:39:31Z","weekly",6.57534775218372
"dst",2026,3,"espn","TB","2026-09-24T06:39:31Z","weekly",6.68012754973837
"dst",2026,3,"espn","TEN","2026-09-24T06:39:31Z","weekly",6.17340739028411
"dst",2026,3,"espn","DET","2026-09-24T06:39:31Z","weekly",6.44120023887456
"dst",2026,3,"espn","PHI","2026-09-24T06:39:31Z","weekly",6.34634500453104
"dst",2026,3,"espn","CHI","2026-09-24T06:39:31Z","weekly",6.33528555395695
"dst",2026,3,"espn","PIT","2026-09-24T06:39:31Z","weekly",6.24239726982729
"dst",2026,3,"espn","LV","2026-09-24T06:39:31Z","weekly",6.07869662998561
"dst",2026,3,"espn","CIN","2026-09-24T06:39:31Z","weekly",6.01251293825233
"dst",2026,3,"espn","LA","2026-09-24T06:39:31Z","weekly",5.96210242560596
"dst",2026,3,"espn","CLE","2026-09-24T06:39:31Z","weekly",5.54757103493769
"dst",2026,3,"espn","ATL","2026-09-24T06:39:31Z","weekly",5.463599591678
"dst",2026,3,"espn","NE","2026-09-24T06:39:31Z","weekly",5.44200078693977
"dst",2026,3,"espn","IND","2026-09-24T06:39:31Z","weekly",4.7935225129514
"dst",2026,3,"espn","WAS","2026-09-24T06:39:31Z","weekly",4.59223616502181
"dst",2026,3,"espn","DEN","2026-09-24T06:39:31Z","weekly",4.25630258813103
"dst",2026,3,"espn","BAL","2026-09-24T06:39:31Z","weekly",3.66556129780172
"dst",2026,3,"espn","NYJ","2026-09-24T06:39:31Z","weekly",3.32960588689138
"dst",2026,3,"espn","LAC","2026-09-24T06:39:31Z","weekly",2.1240567115602
"dst",2026,3,"espn","ARI","2026-09-24T06:39:31Z","weekly",2.00284212846485
"dst",2026,3,"espn","MIA","2026-09-24T06:39:31Z","weekly",1.70634693049773
"dst",2026,3,"espn","DAL","2026-09-24T06:39:31Z","weekly",1.6882661297509
"dst",2026,3,"yahoo","KC","2026-09-24T06:39:31Z","weekly",9.27770726893559
"dst",2026,3,"yahoo","SEA","2026-09-24T06:39:31Z","weekly",8.8022612938779
"dst",2026,3,"yahoo","MIN","2026-09-24T06:39:31Z","weekly",8.47457671105874
"dst",2026,3,"yahoo","JAX","2026-09-24T06:39:31Z","weekly",8.37510535362972
"dst",2026,3,"yahoo","NO","2026-09-24T06:39:31Z","weekly",8.10928418884997
"dst",2026,3,"yahoo","CAR","2026-09-24T06:39:31Z","weekly",8.05296735358634
"dst",2026,3,"yahoo","SF","2026-09-24T06:39:31Z","weekly",7.88111564936224
"dst",2026,3,"yahoo","GB","2026-09-24T06:39:31Z","weekly",7.84565202913022
"dst",2026,3,"yahoo","HOU","2026-09-24T06:39:31Z","weekly",7.9349151732596
"dst",2026,3,"yahoo","BUF","2026-09-24T06:39:31Z","weekly",7.48925012259067
"dst",2026,3,"yahoo","DET","2026-09-24T06:39:31Z","weekly",7.36332752931047
"dst",2026,3,"yahoo","NYG","2026-09-24T06:39:31Z","weekly",7.34212419802788
"dst",2026,3,"yahoo","CHI","2026-09-24T06:39:31Z","weekly",7.12301678691015
"dst",2026,3,"yahoo","TB","2026-09-24T06:39:31Z","weekly",7.05017051208931
"dst",2026,3,"yahoo","LV","2026-09-24T06:39:31Z","weekly",6.97098529057174
"dst",2026,3,"yahoo","PIT","2026-09-24T06:39:31Z","weekly",6.93964917349478
"dst",2026,3,"yahoo","TEN","2026-09-24T06:39:31Z","weekly",6.52207406175939
"dst",2026,3,"yahoo","PHI","2026-09-24T06:39:31Z","weekly",6.44898732029121
"dst",2026,3,"yahoo","LA","2026-09-24T06:39:31Z","weekly",6.47290239921764
"dst",2026,3,"yahoo","NE","2026-09-24T06:39:31Z","weekly",6.45927865710135
"dst",2026,3,"yahoo","CIN","2026-09-24T06:39:31Z","weekly",6.33410496096473
"dst",2026,3,"yahoo","ATL","2026-09-24T06:39:31Z","weekly",6.33052522500026
"dst",2026,3,"yahoo","IND","2026-09-24T06:39:31Z","weekly",6.11993834912136
"dst",2026,3,"yahoo","CLE","2026-09-24T06:39:31Z","weekly",6.22823838998261
"dst",2026,3,"yahoo","DEN","2026-09-24T06:39:31Z","weekly",5.51552217224072
"dst",2026,3,"yahoo","WAS","2026-09-24T06:39:31Z","weekly",5.32620868346064
"dst",2026,3,"yahoo","BAL","2026-09-24T06:39:31Z","weekly",5.19283890397475
"dst",2026,3,"yahoo","NYJ","2026-09-24T06:39:31Z","weekly",4.76324051677828
"dst",2026,3,"yahoo","LAC","2026-09-24T06:39:31Z","weekly",4.04448083837724
"dst",2026,3,"yahoo","ARI","2026-09-24T06:39:31Z","weekly",3.72326281239396
"dst",2026,3,"yahoo","DAL","2026-09-24T06:39:31Z","weekly",3.6230317127523
"dst",2026,3,"yahoo","MIA","2026-09-24T06:39:31Z","weekly",3.3755006439275
"dst",2026,3,"ffpc","KC","2026-09-24T06:39:31Z","weekly",10.5209028054875
"dst",2026,3,"ffpc","SEA","2026-09-24T06:39:31Z","weekly",9.90615088736086
"dst",2026,3,"ffpc","CAR","2026-09-24T06:39:31Z","weekly",9.58465350764416
"dst",2026,3,"ffpc","MIN","2026-09-24T06:39:31Z","weekly",9.3209943911524
"dst",2026,3,"ffpc","NO","2026-09-24T06:39:31Z","weekly",9.29448442542331
"dst",2026,3,"ffpc","JAX","2026-09-24T06:39:31Z","weekly",9.13175853945642
"dst",2026,3,"ffpc","GB","2026-09-24T06:39:31Z","weekly",9.10075361199716
"dst",2026,3,"ffpc","SF","2026-09-24T06:39:31Z","weekly",8.87474512992694
"dst",2026,3,"ffpc","HOU","2026-09-24T06:39:31Z","weekly",8.87697007988452
"dst",2026,3,"ffpc","DET","2026-09-24T06:39:31Z","weekly",8.6677868212933
"dst",2026,3,"ffpc","NYG","2026-09-24T06:39:31Z","weekly",8.58937810713377
"dst",2026,3,"ffpc","BUF","2026-09-24T06:39:31Z","weekly",8.47345911500056
"dst",2026,3,"ffpc","TB","2026-09-24T06:39:31Z","weekly",8.07040334175469
"dst",2026,3,"ffpc","CHI","2026-09-24T06:39:31Z","weekly",7.9361624107507
"dst",2026,3,"ffpc","PIT","2026-09-24T06:39:31Z","weekly",7.82695811577734
"dst",2026,3,"ffpc","LV","2026-09-24T06:39:31Z","weekly",7.78398977055625
"dst",2026,3,"ffpc","PHI","2026-09-24T06:39:31Z","weekly",7.54826532388363
"dst",2026,3,"ffpc","CIN","2026-09-24T06:39:31Z","weekly",7.56094536027875
"dst",2026,3,"ffpc","TEN","2026-09-24T06:39:31Z","weekly",7.3120876352412
"dst",2026,3,"ffpc","LA","2026-09-24T06:39:31Z","weekly",7.39484116260555
"dst",2026,3,"ffpc","CLE","2026-09-24T06:39:31Z","weekly",7.32795060308022
"dst",2026,3,"ffpc","NE","2026-09-24T06:39:31Z","weekly",7.30961020721299
"dst",2026,3,"ffpc","ATL","2026-09-24T06:39:31Z","weekly",7.30830591898271
"dst",2026,3,"ffpc","IND","2026-09-24T06:39:31Z","weekly",7.07847334761971
"dst",2026,3,"ffpc","WAS","2026-09-24T06:39:31Z","weekly",6.52914216800237
"dst",2026,3,"ffpc","DEN","2026-09-24T06:39:31Z","weekly",6.36091890828399
"dst",2026,3,"ffpc","BAL","2026-09-24T06:39:31Z","weekly",6.15939311543092
"dst",2026,3,"ffpc","NYJ","2026-09-24T06:39:31Z","weekly",5.44056246491987
"dst",2026,3,"ffpc","DAL","2026-09-24T06:39:31Z","weekly",4.66833624260361
"dst",2026,3,"ffpc","LAC","2026-09-24T06:39:31Z","weekly",4.67707365015113
"dst",2026,3,"ffpc","ARI","2026-09-24T06:39:31Z","weekly",4.38649940566125
"dst",2026,3,"ffpc","MIA","2026-09-24T06:39:31Z","weekly",4.16838008368501
"dst",2026,3,"espn","KC","2026-09-24T18:50:34Z","refresh",9.36252176147948
"dst",2026,3,"espn","SEA","2026-09-24T18:50:34Z","refresh",9.26473388790089
"dst",2026,3,"espn","MIN","2026-09-24T18:50:34Z","refresh",7.94351324914877
"dst",2026,3,"espn","NO","2026-09-24T18:50:34Z","refresh",7.90820582058907
"dst",2026,3,"espn","CAR","2026-09-24T18:50:34Z","refresh",7.87682387406121
"dst",2026,3,"espn","JAX","2026-09-24T18:50:34Z","refresh",7.67702245798533
"dst",2026,3,"espn","GB","2026-09-24T18:50:34Z","refresh",7.62384007289443
"dst",2026,3,"espn","SF","2026-09-24T18:50:34Z","refresh",7.47342618260842
"dst",2026,3,"espn","NYG","2026-09-24T18:50:34Z","refresh",7.41195305431784
"dst",2026,3,"espn","HOU","2026-09-24T18:50:34Z","refresh",7.32802753210019
"dst",2026,3,"espn","BUF","2026-09-24T18:50:34Z","refresh",6.76918800055584
"dst",2026,3,"espn","TB","2026-09-24T18:50:34Z","refresh",6.68012754973837
"dst",2026,3,"espn","TEN","2026-09-24T18:50:34Z","refresh",6.45540137572716
"dst",2026,3,"espn","DET","2026-09-24T18:50:34Z","refresh",6.44120023887456
"dst",2026,3,"espn","PHI","2026-09-24T18:50:34Z","refresh",6.43607472267807
"dst",2026,3,"espn","CHI","2026-09-24T18:50:34Z","refresh",6.42603106392541
"dst",2026,3,"espn","PIT","2026-09-24T18:50:34Z","refresh",6.24239726982729
"dst",2026,3,"espn","LV","2026-09-24T18:50:34Z","refresh",6.07869662998561
"dst",2026,3,"espn","CIN","2026-09-24T18:50:34Z","refresh",6.01251293825233
"dst",2026,3,"espn","LA","2026-09-24T18:50:34Z","refresh",5.96210242560596
"dst",2026,3,"espn","CLE","2026-09-24T18:50:34Z","refresh",5.63811953964646
"dst",2026,3,"espn","ATL","2026-09-24T18:50:34Z","refresh",5.37329188319408
"dst",2026,3,"espn","NE","2026-09-24T18:50:34Z","refresh",5.35177127299598
"dst",2026,3,"espn","IND","2026-09-24T18:50:34Z","refresh",4.99660546195439
"dst",2026,3,"espn","WAS","2026-09-24T18:50:34Z","refresh",4.58192521243972
"dst",2026,3,"espn","DEN","2026-09-24T18:50:34Z","refresh",4.25630258813103
"dst",2026,3,"espn","BAL","2026-09-24T18:50:34Z","refresh",3.66556129780172
"dst",2026,3,"espn","NYJ","2026-09-24T18:50:34Z","refresh",3.32960588689138
"dst",2026,3,"espn","LAC","2026-09-24T18:50:34Z","refresh",2.11283165505498
"dst",2026,3,"espn","ARI","2026-09-24T18:50:34Z","refresh",1.91375602410253
"dst",2026,3,"espn","MIA","2026-09-24T18:50:34Z","refresh",1.69610902715271
"dst",2026,3,"espn","DAL","2026-09-24T18:50:34Z","refresh",1.6882661297509
"dst",2026,3,"yahoo","KC","2026-09-24T18:50:34Z","refresh",9.41279831095692
"dst",2026,3,"yahoo","SEA","2026-09-24T18:50:34Z","refresh",8.93267399567085
"dst",2026,3,"yahoo","MIN","2026-09-24T18:50:34Z","refresh",8.47457671105874
"dst",2026,3,"yahoo","JAX","2026-09-24T18:50:34Z","refresh",8.3246853961969
"dst",2026,3,"yahoo","NO","2026-09-24T18:50:34Z","refresh",8.10928418884997
"dst",2026,3,"yahoo","CAR","2026-09-24T18:50:34Z","refresh",8.10343704636474
"dst",2026,3,"yahoo","SF","2026-09-24T18:50:34Z","refresh",7.83094603763492
"dst",2026,3,"yahoo","GB","2026-09-24T18:50:34Z","refresh",7.79618251554753
"dst",2026,3,"yahoo","HOU","2026-09-24T18:50:34Z","refresh",7.77426910505391
"dst",2026,3,"yahoo","BUF","2026-09-24T18:50:34Z","refresh",7.6199733584421
"dst",2026,3,"yahoo","DET","2026-09-24T18:50:34Z","refresh",7.36332752931047
"dst",2026,3,"yahoo","NYG","2026-09-24T18:50:34Z","refresh",7.36173512535663
"dst",2026,3,"yahoo","CHI","2026-09-24T18:50:34Z","refresh",7.17295672657653
"dst",2026,3,"yahoo","TB","2026-09-24T18:50:34Z","refresh",7.05017051208931
"dst",2026,3,"yahoo","LV","2026-09-24T18:50:34Z","refresh",6.97098529057174
"dst",2026,3,"yahoo","PIT","2026-09-24T18:50:34Z","refresh",6.93964917349478
"dst",2026,3,"yahoo","TEN","2026-09-24T18:50:34Z","refresh",6.70014546437967
"dst",2026,3,"yahoo","PHI","2026-09-24T18:50:34Z","refresh",6.49791146813616
"dst",2026,3,"yahoo","LA","2026-09-24T18:50:34Z","refresh",6.47290239921764
"dst",2026,3,"yahoo","NE","2026-09-24T18:50:34Z","refresh",6.40985471345965
"dst",2026,3,"yahoo","CIN","2026-09-24T18:50:34Z","refresh",6.33410496096473
"dst",2026,3,"yahoo","ATL","2026-09-24T18:50:34Z","refresh",6.28102308681842
"dst",2026,3,"yahoo","IND","2026-09-24T18:50:34Z","refresh",6.27839841368716
"dst",2026,3,"yahoo","CLE","2026-09-24T18:50:34Z","refresh",6.27798132438929
"dst",2026,3,"yahoo","DEN","2026-09-24T18:50:34Z","refresh",5.51552217224072
"dst",2026,3,"yahoo","WAS","2026-09-24T18:50:34Z","refresh",5.29740360279506
"dst",2026,3,"yahoo","BAL","2026-09-24T18:50:34Z","refresh",5.19283890397475
"dst",2026,3,"yahoo","NYJ","2026-09-24T18:50:34Z","refresh",4.76324051677828
"dst",2026,3,"yahoo","LAC","2026-09-24T18:50:34Z","refresh",4.01476165378853
"dst",2026,3,"yahoo","ARI","2026-09-24T18:50:34Z","refresh",3.67498227833373
"dst",2026,3,"yahoo","DAL","2026-09-24T18:50:34Z","refresh",3.6230317127523
"dst",2026,3,"yahoo","MIA","2026-09-24T18:50:34Z","refresh",3.34676861249899
"dst",2026,3,"ffpc","KC","2026-09-24T18:50:34Z","refresh",10.6639884619357
"dst",2026,3,"ffpc","SEA","2026-09-24T18:50:34Z","refresh",10.044504618312
"dst",2026,3,"ffpc","CAR","2026-09-24T18:50:34Z","refresh",9.64050668410143
"dst",2026,3,"ffpc","MIN","2026-09-24T18:50:34Z","refresh",9.3209943911524
"dst",2026,3,"ffpc","NO","2026-09-24T18:50:34Z","refresh",9.29448442542331
"dst",2026,3,"ffpc","JAX","2026-09-24T18:50:34Z","refresh",9.0761054602055
"dst",2026,3,"ffpc","GB","2026-09-24T18:50:34Z","refresh",9.0460796367242
"dst",2026,3,"ffpc","SF","2026-09-24T18:50:34Z","refresh",8.81933907911409
"dst",2026,3,"ffpc","HOU","2026-09-24T18:50:34Z","refresh",8.71100459385428
"dst",2026,3,"ffpc","DET","2026-09-24T18:50:34Z","refresh",8.6677868212933
"dst",2026,3,"ffpc","NYG","2026-09-24T18:50:34Z","refresh",8.61680860416446
"dst",2026,3,"ffpc","BUF","2026-09-24T18:50:34Z","refresh",8.61220824657376
"dst",2026,3,"ffpc","TB","2026-09-24T18:50:34Z","refresh",8.07040334175469
"dst",2026,3,"ffpc","CHI","2026-09-24T18:50:34Z","refresh",7.99135953316044
"dst",2026,3,"ffpc","PIT","2026-09-24T18:50:34Z","refresh",7.82695811577734
"dst",2026,3,"ffpc","LV","2026-09-24T18:50:34Z","refresh",7.78398977055625
"dst",2026,3,"ffpc","PHI","2026-09-24T18:50:34Z","refresh",7.60241814239801
"dst",2026,3,"ffpc","CIN","2026-09-24T18:50:34Z","refresh",7.56094536027875
"dst",2026,3,"ffpc","TEN","2026-09-24T18:50:34Z","refresh",7.50338597467039
"dst",2026,3,"ffpc","LA","2026-09-24T18:50:34Z","refresh",7.39484116260555
"dst",2026,3,"ffpc","CLE","2026-09-24T18:50:34Z","refresh",7.38296206852074
"dst",2026,3,"ffpc","NE","2026-09-24T18:50:34Z","refresh",7.25496610373497
"dst",2026,3,"ffpc","ATL","2026-09-24T18:50:34Z","refresh",7.25360637313992
"dst",2026,3,"ffpc","IND","2026-09-24T18:50:34Z","refresh",7.24241408737868
"dst",2026,3,"ffpc","WAS","2026-09-24T18:50:34Z","refresh",6.50285566488369
"dst",2026,3,"ffpc","DEN","2026-09-24T18:50:34Z","refresh",6.36091890828399
"dst",2026,3,"ffpc","BAL","2026-09-24T18:50:34Z","refresh",6.15939311543092
"dst",2026,3,"ffpc","NYJ","2026-09-24T18:50:34Z","refresh",5.44056246491987
"dst",2026,3,"ffpc","DAL","2026-09-24T18:50:34Z","refresh",4.66833624260361
"dst",2026,3,"ffpc","LAC","2026-09-24T18:50:34Z","refresh",4.64994956195634
"dst",2026,3,"ffpc","ARI","2026-09-24T18:50:34Z","refresh",4.33291828873296
"dst",2026,3,"ffpc","MIA","2026-09-24T18:50:34Z","refresh",4.14220001101777
"k",2026,3,"espn","HOU","2026-09-24T07:21:20Z","weekly",9.36417279499371
"k",2026,3,"espn","SF","2026-09-24T07:21:20Z","weekly",9.16789120535123
"k",2026,3,"espn","NO","2026-09-24T07:21:20Z","weekly",9.10828481024614
"k",2026,3,"espn","DAL","2026-09-24T07:21:20Z","weekly",9.0959956353628
"k",2026,3,"espn","KC","2026-09-24T07:21:20Z","weekly",9.06569261022912
"k",2026,3,"espn","DET","2026-09-24T07:21:20Z","weekly",9.04615051055058
"k",2026,3,"espn","MIN","2026-09-24T07:21:20Z","weekly",8.79272084818112
"k",2026,3,"espn","JAX","2026-09-24T07:21:20Z","weekly",8.68696003039034
"k",2026,3,"espn","TB","2026-09-24T07:21:20Z","weekly",8.66648417443584
"k",2026,3,"espn","SEA","2026-09-24T07:21:20Z","weekly",8.64114343045352
"k",2026,3,"espn","CIN","2026-09-24T07:21:20Z","weekly",8.59408410909073
"k",2026,3,"espn","BUF","2026-09-24T07:21:20Z","weekly",8.56079657233242
"k",2026,3,"espn","PHI","2026-09-24T07:21:20Z","weekly",8.43806595013259
"k",2026,3,"espn","BAL","2026-09-24T07:21:20Z","weekly",8.42855739043668
"k",2026,3,"espn","NYJ","2026-09-24T07:21:20Z","weekly",8.24778058602158
"k",2026,3,"espn","IND","2026-09-24T07:21:20Z","weekly",8.24202029231497
"k",2026,3,"espn","LV","2026-09-24T07:21:20Z","weekly",8.22361695281542
"k",2026,3,"espn","PIT","2026-09-24T07:21:20Z","weekly",8.21801369643453
"k",2026,3,"espn","LA","2026-09-24T07:21:20Z","weekly",8.20774959696658
"k",2026,3,"espn","DEN","2026-09-24T07:21:20Z","weekly",8.01564154232723
"k",2026,3,"espn","GB","2026-09-24T07:21:20Z","weekly",8.00983453569955
"k",2026,3,"espn","ATL","2026-09-24T07:21:20Z","weekly",7.87160744961526
"k",2026,3,"espn","LAC","2026-09-24T07:21:20Z","weekly",7.72733578638065
"k",2026,3,"espn","CAR","2026-09-24T07:21:20Z","weekly",7.60920266755477
"k",2026,3,"espn","NE","2026-09-24T07:21:20Z","weekly",7.59436119463381
"k",2026,3,"espn","CLE","2026-09-24T07:21:20Z","weekly",7.50801102061886
"k",2026,3,"espn","CHI","2026-09-24T07:21:20Z","weekly",7.31338204499363
"k",2026,3,"espn","NYG","2026-09-24T07:21:20Z","weekly",7.21357581061183
"k",2026,3,"espn","ARI","2026-09-24T07:21:20Z","weekly",7.1041666802603
"k",2026,3,"espn","TEN","2026-09-24T07:21:20Z","weekly",6.94861812153096
"k",2026,3,"espn","MIA","2026-09-24T07:21:20Z","weekly",6.68925299640323
"k",2026,3,"espn","WAS","2026-09-24T07:21:20Z","weekly",6.29869995990231
"k",2026,3,"dec","HOU","2026-09-24T07:21:20Z","weekly",9.80228922412683
"k",2026,3,"dec","SF","2026-09-24T07:21:20Z","weekly",9.48598239612151
"k",2026,3,"dec","NO","2026-09-24T07:21:20Z","weekly",9.51347332631502
"k",2026,3,"dec","DAL","2026-09-24T07:21:20Z","weekly",9.49963925319473
"k",2026,3,"dec","KC","2026-09-24T07:21:20Z","weekly",9.38403707838468
"k",2026,3,"dec","DET","2026-09-24T07:21:20Z","weekly",9.41762037882523
"k",2026,3,"dec","MIN","2026-09-24T07:21:20Z","weekly",9.16515437264899
"k",2026,3,"dec","JAX","2026-09-24T07:21:20Z","weekly",9.03187162623768
"k",2026,3,"dec","TB","2026-09-24T07:21:20Z","weekly",9.07469083486078
"k",2026,3,"dec","SEA","2026-09-24T07:21:20Z","weekly",9.00896347820494
"k",2026,3,"dec","CIN","2026-09-24T07:21:20Z","weekly",8.96543308500126
"k",2026,3,"dec","BUF","2026-09-24T07:21:20Z","weekly",8.85737167459831
"k",2026,3,"dec","PHI","2026-09-24T07:21:20Z","weekly",8.82258911310919
"k",2026,3,"dec","BAL","2026-09-24T07:21:20Z","weekly",8.70602350913367
"k",2026,3,"dec","NYJ","2026-09-24T07:21:20Z","weekly",8.6570799521453
"k",2026,3,"dec","IND","2026-09-24T07:21:20Z","weekly",8.63591777528246
"k",2026,3,"dec","LV","2026-09-24T07:21:20Z","weekly",8.63207296265713
"k",2026,3,"dec","PIT","2026-09-24T07:21:20Z","weekly",8.64999864829265
"k",2026,3,"dec","LA","2026-09-24T07:21:20Z","weekly",8.49504740554128
"k",2026,3,"dec","DEN","2026-09-24T07:21:20Z","weekly",8.35108346589372
"k",2026,3,"dec","GB","2026-09-24T07:21:20Z","weekly",8.34421016516978
"k",2026,3,"dec","ATL","2026-09-24T07:21:20Z","weekly",8.27703006164136
"k",2026,3,"dec","LAC","2026-09-24T07:21:20Z","weekly",8.07180189938026
"k",2026,3,"dec","CAR","2026-09-24T07:21:20Z","weekly",7.93632640113045
"k",2026,3,"dec","NE","2026-09-24T07:21:20Z","weekly",7.93621812138468
"k",2026,3,"dec","CLE","2026-09-24T07:21:20Z","weekly",7.85455946244387
"k",2026,3,"dec","CHI","2026-09-24T07:21:20Z","weekly",7.69393575021118
"k",2026,3,"dec","NYG","2026-09-24T07:21:20Z","weekly",7.53011294314931
"k",2026,3,"dec","ARI","2026-09-24T07:21:20Z","weekly",7.44174202181639
"k",2026,3,"dec","TEN","2026-09-24T07:21:20Z","weekly",7.31852469537801
"k",2026,3,"dec","MIA","2026-09-24T07:21:20Z","weekly",7.01848265916793
"k",2026,3,"dec","WAS","2026-09-24T07:21:20Z","weekly",6.63894999434589
"k",2026,3,"espn","HOU","2026-09-24T18:50:51Z","refresh",9.26598728595349
"k",2026,3,"espn","SF","2026-09-24T18:50:51Z","refresh",9.08439720913901
"k",2026,3,"espn","NO","2026-09-24T18:50:51Z","refresh",9.10828481024614
"k",2026,3,"espn","DAL","2026-09-24T18:50:51Z","refresh",9.0959956353628
"k",2026,3,"espn","KC","2026-09-24T18:50:51Z","refresh",9.10100688804923
"k",2026,3,"espn","DET","2026-09-24T18:50:51Z","refresh",9.04615051055058
"k",2026,3,"espn","MIN","2026-09-24T18:50:51Z","refresh",8.73877998139715
"k",2026,3,"espn","JAX","2026-09-24T18:50:51Z","refresh",8.60729198165861
"k",2026,3,"espn","TB","2026-09-24T18:50:51Z","refresh",8.61155800132524
"k",2026,3,"espn","SEA","2026-09-24T18:50:51Z","refresh",8.78640095711102
"k",2026,3,"espn","CIN","2026-09-24T18:50:51Z","refresh",8.74906827655922
"k",2026,3,"espn","BUF","2026-09-24T18:50:51Z","refresh",8.59130763485185
"k",2026,3,"espn","PHI","2026-09-24T18:50:51Z","refresh",8.41967818404521
"k",2026,3,"espn","BAL","2026-09-24T18:50:51Z","refresh",8.42855739043668
"k",2026,3,"espn","NYJ","2026-09-24T18:50:51Z","refresh",8.24778058602158
"k",2026,3,"espn","IND","2026-09-24T18:50:51Z","refresh",8.33864389374885
"k",2026,3,"espn","LV","2026-09-24T18:50:51Z","refresh",8.22361695281542
"k",2026,3,"espn","PIT","2026-09-24T18:50:51Z","refresh",8.37818990308702
"k",2026,3,"espn","LA","2026-09-24T18:50:51Z","refresh",8.15613207458464
"k",2026,3,"espn","DEN","2026-09-24T18:50:51Z","refresh",7.96452228589217
"k",2026,3,"espn","GB","2026-09-24T18:50:51Z","refresh",8.02952727831557
"k",2026,3,"espn","ATL","2026-09-24T18:50:51Z","refresh",7.88687475430383
"k",2026,3,"espn","LAC","2026-09-24T18:50:51Z","refresh",7.65988242621836
"k",2026,3,"espn","CAR","2026-09-24T18:50:51Z","refresh",7.59071365734785
"k",2026,3,"espn","NE","2026-09-24T18:50:51Z","refresh",7.52028920089385
"k",2026,3,"espn","CLE","2026-09-24T18:50:51Z","refresh",7.49165614611143
"k",2026,3,"espn","CHI","2026-09-24T18:50:51Z","refresh",7.2978335786066
"k",2026,3,"espn","NYG","2026-09-24T18:50:51Z","refresh",7.0854833912588
"k",2026,3,"espn","ARI","2026-09-24T18:50:51Z","refresh",7.02087779648876
"k",2026,3,"espn","TEN","2026-09-24T18:50:51Z","refresh",6.92027795104826
"k",2026,3,"espn","MIA","2026-09-24T18:50:51Z","refresh",6.62824172188146
"k",2026,3,"espn","WAS","2026-09-24T18:50:51Z","refresh",6.33938901020613
"k",2026,3,"dec","HOU","2026-09-24T18:50:51Z","refresh",9.70663636167205
"k",2026,3,"dec","SF","2026-09-24T18:50:51Z","refresh",9.39816420518901
"k",2026,3,"dec","NO","2026-09-24T18:50:51Z","refresh",9.51347332631502
"k",2026,3,"dec","DAL","2026-09-24T18:50:51Z","refresh",9.49963925319473
"k",2026,3,"dec","KC","2026-09-24T18:50:51Z","refresh",9.41994890527577
"k",2026,3,"dec","DET","2026-09-24T18:50:51Z","refresh",9.41762037882523
"k",2026,3,"dec","MIN","2026-09-24T18:50:51Z","refresh",9.1100732215396
"k",2026,3,"dec","JAX","2026-09-24T18:50:51Z","refresh",8.94800336870129
"k",2026,3,"dec","TB","2026-09-24T18:50:51Z","refresh",9.01836792078159
"k",2026,3,"dec","SEA","2026-09-24T18:50:51Z","refresh",9.156783450051
"k",2026,3,"dec","CIN","2026-09-24T18:50:51Z","refresh",9.12365741827661
"k",2026,3,"dec","BUF","2026-09-24T18:50:51Z","refresh",8.88867186040526
"k",2026,3,"dec","PHI","2026-09-24T18:50:51Z","refresh",8.80582417626995
"k",2026,3,"dec","BAL","2026-09-24T18:50:51Z","refresh",8.70602350913367
"k",2026,3,"dec","NYJ","2026-09-24T18:50:51Z","refresh",8.6570799521453
"k",2026,3,"dec","IND","2026-09-24T18:50:51Z","refresh",8.73044800643245
"k",2026,3,"dec","LV","2026-09-24T18:50:51Z","refresh",8.63207296265713
"k",2026,3,"dec","PIT","2026-09-24T18:50:51Z","refresh",8.81481352800506
"k",2026,3,"dec","LA","2026-09-24T18:50:51Z","refresh",8.44182984401952
"k",2026,3,"dec","DEN","2026-09-24T18:50:51Z","refresh",8.29835948064335
"k",2026,3,"dec","GB","2026-09-24T18:50:51Z","refresh",8.36234403672573
"k",2026,3,"dec","ATL","2026-09-24T18:50:51Z","refresh",8.2907552381681
"k",2026,3,"dec","LAC","2026-09-24T18:50:51Z","refresh",8.00725616522452
"k",2026,3,"dec","CAR","2026-09-24T18:50:51Z","refresh",7.91949441816528
"k",2026,3,"dec","NE","2026-09-24T18:50:51Z","refresh",7.85729463654075
"k",2026,3,"dec","CLE","2026-09-24T18:50:51Z","refresh",7.83980582282972
"k",2026,3,"dec","CHI","2026-09-24T18:50:51Z","refresh",7.67988467072986
"k",2026,3,"dec","NYG","2026-09-24T18:50:51Z","refresh",7.40518692218382
